CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11,Gesamtspektrum
0.00116204867921478,0.0,0.00501281276318254,8.642440743300171e-05,0.0,0.0008051911422980309,0.00253749032015033,3.1768568345260304e-05,2.1927307780476898e-05,0.0,0.00326237310755231,0.012920036295956729
0.00116764969330037,0.0,0.00508516034019954,8.074001883549e-05,0.0,0.000746811413052632,0.00240720283162909,3.06322791643044e-05,2.2585097245854e-05,0.0,0.00326624634084955,0.01280702801427683
0.00117176290093404,0.0,0.005157514496833529,7.593728121868159e-05,0.0,0.000693186341760887,0.0022797562982150897,3.04966524875097e-05,2.22499125990771e-05,0.0,0.00326816727328488,0.012699071157333694
0.00117471142246754,0.0,0.00522779816209687,7.039172720664559e-05,0.0,0.0006421888060793191,0.0021531721199419,3.01468287532583e-05,2.1250318803181e-05,0.0,0.00326788477045438,0.012587544155803094
0.00117828408297614,0.0,0.00529760793640005,6.51464117461658e-05,0.0,0.00059439786114923,0.00203207356532533,2.89128443997273e-05,2.12969106083431e-05,0.0,0.0032684766808890302,0.012486196293494017
0.00118148395826518,0.0,0.00537171872746319,6.12665683066089e-05,0.0,0.000551318709211128,0.0019211278682592602,2.89916770231757e-05,2.106923613354e-05,0.0,0.0032691259769599603,0.012406102721622042
0.0011839007349313,0.0,0.005444782283846279,5.762177614775229e-05,0.0,0.000511705229856431,0.00181307473008394,2.89398109607073e-05,2.0829818955498397e-05,0.0,0.00326425298818975,0.012325107372971659
0.00118599210124272,0.0,0.00551834692913095,5.50040385040386e-05,0.0,0.000475717104884362,0.0017098718892769199,2.81826961283495e-05,2.08780622955992e-05,0.0,0.00326214807668682,0.012256140898149758
0.00118763193774241,0.0,0.00559314256149823,5.12943968512341e-05,0.0,0.000442556090412546,0.00161118558279792,2.8259397584582697e-05,2.03234072010333e-05,0.0,0.00326105229773132,0.012195445671819276
0.00118823809377848,0.0,0.00566668195584769,4.7061826424441605e-05,0.0,0.000410695475062657,0.0015147265348070401,2.7785471791464195e-05,1.98704100791734e-05,0.0,0.00325309507387175,0.012128154841662697
0.00118884669095164,0.0,0.00574158747502837,4.5016355753681604e-05,0.0,0.000381254216706907,0.0014250705943487801,2.63505563072219e-05,1.97272460683474e-05,0.0,0.0032446049104935698,0.012072458045658518
0.00118932332812893,0.0,0.00581514519456782,4.31066241712219e-05,0.0,0.000353581655435963,0.00134160671062675,2.66340174837633e-05,1.8991901063529802e-05,0.0,0.00323812985108207,0.01202651928256005
0.00119002991872415,0.0,0.0058913462636174104,4.084873358125829e-05,0.0,0.000327583803614622,0.00126267353168228,2.6589938556865197e-05,1.9091625834478896e-05,0.0,0.00323182935554443,0.011989993171155493
0.00118949720673261,0.0,0.00597243161306935,3.81491494509289e-05,0.0,0.00030399839604288196,0.00118390959941312,2.6161845013552e-05,1.93368340905668e-05,0.0,0.00322435851127715,0.011957843155090162
0.00118886303398993,0.0,0.00604803813660511,3.61923904200796e-05,0.0,0.000282503187407065,0.00110889486963588,2.62058209260471e-05,1.87508035663789e-05,0.0,0.00321247589720199,0.01192192413975248
0.00118853485692204,7.2612861491375e-06,0.0061235356609032204,3.53264576149415e-05,0.0,0.00026281342221739704,0.00103996474445618,2.5908538507089e-05,1.8593662340620897e-05,0.0,0.00320103401130277,0.011902972640413395
0.0011878566118816599,8.83571059569536e-06,0.006203367395894371,3.36615612869573e-05,0.0,0.00024385922165637403,0.0009743000880099789,2.57711779063505e-05,1.8721091182711998e-05,0.0,0.0031918789430071303,0.011888251801421227
0.0011865060156962099,1.07995582842163e-05,0.00628191463936435,3.22782789265443e-05,0.0,0.00022600593592149904,0.000912639753127497,2.53946039234921e-05,1.8678107542400698e-05,0.0,0.00318375382887083,0.011877970721657041
0.0011852134752982802,1.3062666721534401e-05,0.00636146912083682,3.06784926937313e-05,0.0,0.000209880695986629,0.000852932677791414,2.5353546429633498e-05,1.80076600178916e-05,0.0,0.00317535359524149,0.011871951931017425
0.00118326700344753,1.5826287383425e-05,0.00644027303117955,2.93918001082294e-05,0.0,0.00019486606189729,0.000795555337172503,2.4737497496863e-05,1.7566427514622598e-05,0.0,0.0031622744464812,0.011863757892681214
0.00118129143798,1.98606561798599e-05,0.00652062178163756,2.8441905078820698e-05,0.0,0.000180677960079827,0.000744440686184896,2.40115531463593e-05,1.7600233092933102e-05,0.0,0.00314804830575515,0.011864994519135405
0.0011796530728993301,2.43150023897917e-05,0.0066031028987172296,2.67868937749173e-05,0.0,0.00016820328417844,0.0006959921030728401,2.34466922323305e-05,1.73671896835728e-05,0.0,0.0031351474434222603,0.011874014580370712
0.00117718722446244,2.91695394314445e-05,0.0066806731979433395,2.5806901182815698e-05,0.0,0.00015645288714918502,0.000650363875249354,2.36748094167474e-05,1.72330856074806e-05,0.0,0.00312341411964268,0.011883975640085486
0.00117506893694807,3.5282613907964705e-05,0.00676500489969736,2.49570747102147e-05,0.0,0.00014528048639962098,0.000607639662662698,2.39120839818992e-05,1.71676242338779e-05,0.0,0.00310798325386703,0.011902296636408734
0.00117227942714694,4.3748251714250296e-05,0.00685131338342248,2.3921717657870302e-05,0.0,0.00013490214500861298,0.0005672190354884861,2.32245862443826e-05,1.65648268049835e-05,0.0,0.00309198152957506,0.011925154903063067
0.00116908207280859,5.36780031484559e-05,0.00692981249427532,2.31659881027868e-05,0.0,0.000125685010798104,0.000529258277112766,2.30400905455886e-05,1.62627236900983e-05,0.0,0.00307776550240093,0.01194775016288264
0.00116585053170424,6.45097576502602e-05,0.00701346881606928,2.25945678954216e-05,0.0,0.00011710159000188601,0.000494489712586271,2.35929292444673e-05,1.6116066650605302e-05,0.0,0.00306044359236883,0.011978167564171261
0.00116259710941749,7.76604416911636e-05,0.0070957120260251,2.26296510204151e-05,0.0,0.000109095231299081,0.000463404570093413,2.32164315361559e-05,1.5911847808917e-05,0.0,0.00304476650297377,0.012014993811865503
0.0011600182212021801,9.35230201750979e-05,0.0071781169124916794,2.15318135508515e-05,0.0,0.00010170597738725,0.000432866361326284,2.3639160191754198e-05,1.60346758994838e-05,0.0,0.00302838677635806,0.012055822918582641
0.0011552444210888699,0.00011154771719678501,0.0072654367261471,2.0272952662073497e-05,0.0,9.44203176280032e-05,0.000403828600445922,2.31953163304871e-05,1.58975946755955e-05,0.0,0.00301027943287235,0.012100123079047188
0.00115178928786839,0.00013182540759374,0.0073520998252223,2.0345720621070397e-05,0.0,8.843716447536641e-05,0.00037792364570082,2.1534597272151998e-05,1.57635639666293e-05,0.0,0.00299234295537341,0.012152062168093877
0.0011477092225959998,0.000156095179090471,0.00743786681232301,1.9442990100009e-05,0.0,8.27990343029478e-05,0.000353834517466327,2.1522439860278e-05,1.54217713822995e-05,0.0,0.00297248143000548,0.012207173397126821
0.0011434722907153199,0.00018276333744694098,0.00752189068915734,1.87990983759099e-05,0.0,7.74926292474025e-05,0.000331449096184694,2.23219779029779e-05,1.4892348019648199e-05,0.0,0.0029532257058622,0.012266307172912433
0.00113850105722756,0.00021348980321576202,0.00760107208186025,1.87465101725035e-05,0.0,7.21366098316222e-05,0.000308913541528368,2.19792618567221e-05,1.4914901642452401e-05,0.0,0.00292773301077975,0.01231748677811499
0.00113308119282183,0.000248114174635851,0.0076869468528578296,1.8234186272215197e-05,0.0,6.73146088786215e-05,0.000287540074802452,2.14531875086901e-05,1.4969234375452802e-05,1.0524893775023101e-05,0.0029034675112061896,0.012391645917134155
0.0011282994904470698,0.000284990188207423,0.007775896841906659,1.72259762402647e-05,0.0,6.32048790844375e-05,0.00026974782267177004,2.1485218933240198e-05,1.4964795632303198e-05,1.2281699762775099e-05,0.0028855281451216,0.012473625058007542
0.0011229732040496198,0.00032713472266549903,0.007858920481100441,1.6664299888860098e-05,0.0,5.904456846365289e-05,0.00025244400901479704,2.1090150290223998e-05,1.4459336629440101e-05,1.45600820082521e-05,0.0028638169653200604,0.012551107819430845
0.00111733728755786,0.000374805853660209,0.00794309473898694,1.62994164364209e-05,0.0,5.506998644741279e-05,0.000235710515010185,2.04939504009755e-05,1.42292902540169e-05,1.71799489719007e-05,0.00283813173689609,0.01263235272462201
0.00111186246919588,0.000428181344823575,0.00803218778546538,1.60616498276289e-05,0.0,5.15684588617028e-05,0.000219807631135552,2.0451526018985898e-05,1.46429091316518e-05,1.9404303684740697e-05,0.00281427379383328,0.012728441871978378
0.0011057178727622802,0.000487444472003306,0.00811814868939715,1.59465950261024e-05,0.0,4.84699434211356e-05,0.000205695375680854,2.0115956534038198e-05,1.4210518793384501e-05,2.20800642485299e-05,0.0027885989123981603,0.01282642840026494
0.00109976434260867,0.000552633373662383,0.00819557240151455,1.5471640466789302e-05,0.0,4.53851422761339e-05,0.000192838326722293,1.9278425484892498e-05,1.40105152987675e-05,2.59868393759475e-05,0.00276215269472745,0.012923093702137876
0.00109311132666675,0.0006226234892519981,0.00827705298105241,1.60152546376038e-05,0.0,4.2474438979704e-05,0.000179981200512059,1.9106955876356197e-05,1.38626659278795e-05,3.04976884656781e-05,0.0027383137117773,0.013033039713147737
0.0010864091811388199,0.000699199508264554,0.0083661109051243,1.58023399268745e-05,0.0,3.9692611627275396e-05,0.000168489043485725,1.88738026568408e-05,1.37598998193298e-05,3.52942025023609e-05,0.0027093413769102197,0.013152972871456298
0.00108056223014685,0.0007871530307329031,0.008450199224806979,1.4928315256128e-05,0.0,3.7068822260467205e-05,0.000157060999315742,1.8922759529213198e-05,1.3451291855810199e-05,4.1134843556072104e-05,0.00268126860820039,0.013281750125660553
0.00107307238455448,0.0008844990518329349,0.00852684111853036,1.4714779502880899e-05,0.0,3.49651209515275e-05,0.000146343198922009,1.9183924826854603e-05,1.32016813669996e-05,4.71790154992061e-05,0.0026567979053407397,0.013416798181327991
0.00106581317003059,0.000989930633970412,0.008607176106255209,1.40725259878113e-05,0.0,3.31339655907212e-05,0.000137108515906826,1.95525140955045e-05,1.3522074159241699e-05,5.35166965941507e-05,0.0026280186868289997,0.013561844889419465
0.00105890973139121,0.00110583049294678,0.00869048659807678,1.36799294958431e-05,0.0,3.0970245307837896e-05,0.000128217984862398,1.91454872522316e-05,1.3082224196125999e-05,6.14948106733912e-05,0.00259742725493622,0.01371924475913882
0.0010509748461142699,0.00123604499836106,0.00876925904711009,1.35761404496688e-05,0.0,2.91047601849755e-05,0.00012008353905680501,1.83646986957554e-05,1.24715571427963e-05,6.965045192696429e-05,0.0025711464295881396,0.013890676468630523
0.0010432574994911198,0.0013847760745543099,0.008848254540706741,1.2975563174056401e-05,0.0,2.7568983924380394e-05,0.00011228660301683101,1.76829043275667e-05,1.2782072944370098e-05,7.7673633485936e-05,0.00254453468930943,0.014081792564934742
0.00103495463580467,0.0015503982360034901,0.00892440068246886,1.26959423379679e-05,0.0,2.60568470912879e-05,0.000104645379979852,1.8014221771017e-05,1.28814905622019e-05,8.80272663846012e-05,0.0025126407190626397,0.014284715421466587
0.00102684229529578,0.00173193715684371,0.008996152525712859,1.3158507952947599e-05,1.2906584834686399e-05,2.4970116746081e-05,9.806604356975251e-05,1.7590259251470402e-05,1.2423394513810901e-05,9.980405757480759e-05,0.00248187855839019,0.014515729500686097
0.00101825365073945,0.0019315519228006602,0.009061007328772441,1.32414462814313e-05,1.45418385192298e-05,2.3664047426605102e-05,9.229926202034301e-05,1.67693358818206e-05,1.2301507316390199e-05,0.000112697837645029,0.0024496456746445103,0.01474597385204791
0.0010093431413244099,0.00214913285394432,0.009128106317649909,1.26204126862412e-05,1.58869990940539e-05,2.16270539523256e-05,8.626109433800309e-05,1.7240354263320903e-05,1.21828393473212e-05,0.000126683121068747,0.00241738465447234,0.014996468842140991
0.0010005706824682099,0.00237868969794875,0.00919623738985149,1.2590347480457598e-05,1.7683635531022197e-05,2.03835984769765e-05,8.06497395159909e-05,1.76888362556388e-05,1.25398163998561e-05,0.00014028778570086101,0.00238942202688062,0.015266743556509876
0.000991799201882206,0.00262604002606121,0.00925558984982059,1.22647979399405e-05,2.0122373278871898e-05,1.96339408775578e-05,7.573047604316391e-05,1.7174715340910698e-05,1.25089019492632e-05,0.000157277796697282,0.00235631961796665,0.01554446169785765
0.00098124718480572,0.0028707720934441,0.00931163074913228,1.18565792685259e-05,2.29006571643547e-05,1.84809796815026e-05,7.11713530878203e-05,1.58283035156884e-05,1.2330653148572801e-05,0.00017630770418473402,0.0023201620767900103,0.015812688334223307
0.000971923432495933,0.00308668732873926,0.00937117183971146,1.1695941424115302e-05,2.5293872801119e-05,1.7743159539757398e-05,6.68140654201246e-05,1.58338495469432e-05,1.2250038159416802e-05,0.00019626557977721999,0.0022910638027518397,0.016066742910367186
0.0009621791200996949,0.00326489399987094,0.009425142667988141,1.1489532801756402e-05,2.7785388840690003e-05,1.73226331138506e-05,6.27304120831359e-05,1.64365987717009e-05,1.14548863922673e-05,0.00021970840012873501,0.0022574783789680803,0.01627662201905899
0.00095219032977369,0.00338378174879268,0.00946995087714429,1.13182117688395e-05,3.0974143677387396e-05,1.64972166847331e-05,5.8950458628026096e-05,1.67539202598011e-05,1.0689979420357598e-05,0.00024495354362831403,0.00222263424046904,0.01641869467024716
0.0009420676888458561,0.0034219540509262,0.009512965951739191,1.14574587365063e-05,3.5208333022338796e-05,1.5514551210829002e-05,5.5376076213619494e-05,1.61701696885349e-05,1.11882103762157e-05,0.000273307639813432,0.0021915921298011,0.016486802260373825
0.000931441925470599,0.0033639653270298602,0.00955212828297211,1.1565301449847501e-05,3.93268998209128e-05,1.4804222559446302e-05,5.21795504313224e-05,1.53025515084972e-05,1.17480739993074e-05,0.000306212735131383,0.00215777513704046,0.016456450007413748
0.0009213489012903721,0.00320388229316545,0.00958391550268606,1.10383180115739e-05,4.36227609680461e-05,1.3942415054987398e-05,4.86915531131596e-05,1.54720002642918e-05,1.12030588031274e-05,0.000341566542029302,0.0021228146330467103,0.016317497978433078
0.000910577399525221,0.00295732988911118,0.00961701036950249,1.07982878784226e-05,4.9314893575824e-05,1.33687814965118e-05,4.59403699734621e-05,1.5608470483251198e-05,0.0,0.000380193736067954,0.00208914143687985,0.01608928363449417
0.0008998618238970971,0.00265462257260195,0.00964910961824993,0.0,5.45913381199587e-05,1.31131380944507e-05,4.3459952258009206e-05,1.57131455513902e-05,1.0428663309996499e-05,0.000424842082779634,0.0020542901534569397,0.01582003248831936
0.0008893878856261311,0.00232306832121711,0.009670917265552241,1.1148031174537599e-05,6.00764909176907e-05,1.23821600058031e-05,4.11806575420396e-05,1.55232462138015e-05,1.1242842764627099e-05,0.000472076971879075,0.00202113833789148,0.015528142210784537
0.00087823157798687,0.00197663561148747,0.00968781888993657,1.1039000817796401e-05,6.69938992322056e-05,1.17023466610841e-05,3.8827614555148205e-05,1.5114353162317801e-05,1.15079134037898e-05,0.000524658070323672,0.00198818275898792,0.01521071203655484
0.000866771892366044,0.00165713751436244,0.009704163819490321,0.0,7.465958717314599e-05,1.13494059426238e-05,3.61929107805479e-05,1.4447336704458301e-05,1.0828903548465899e-05,0.000583751000630117,0.0019514410374244602,0.014910743408422626
0.000855795839360046,0.00138841754529013,0.00971602875297751,0.0,8.332774703895771e-05,1.1038267237531098e-05,3.42625612224165e-05,1.42582666948632e-05,1.07590001518863e-05,0.000647676487910054,0.0019172426403429,0.014678807108226295
0.000844920507798165,0.0011580899914101302,0.009718963758674159,0.0,9.28867729272891e-05,1.06843792171071e-05,3.22133817956815e-05,1.4203725472861802e-05,1.0481252106263302e-05,0.000717827707932184,0.0018840681671159101,0.014484339644449751
0.0008337362977824679,0.0009682319838408381,0.00972225602359415,0.0,0.000103174567980202,1.0320444154159e-05,3.05025726322907e-05,0.0,1.0181115600252001e-05,0.000792524463721091,0.00185142524840283,0.014322352717708278
0.0008221963406058269,0.000807905089280237,0.00971977944499261,0.0,0.00011517055343201399,1.01971132677954e-05,2.89627912152448e-05,0.0,1.03581491875364e-05,0.000879114871788816,0.00181846533763227,0.01421214969140235
0.000810147827620722,0.000673101865838895,0.009707241037373741,0.0,0.000128721070701995,9.75498928626022e-06,2.73269883461594e-05,0.0,1.06158399257865e-05,0.000972700013352293,0.00178558488872814,0.014125194521173992
0.000798748478793062,0.0005649881241787559,0.00969833532426294,9.356501224001041e-06,0.00014347000166878,9.27509601318279e-06,2.55761778172035e-05,0.0,1.0552967664643401e-05,0.0010699649745291699,0.00175267546748141,0.014082943113633149
0.0007872775400359059,0.000475282938057336,0.00968373448943023,0.0,0.000160360926651777,8.64766678944386e-06,2.4057879468924302e-05,0.0,0.0,0.00117702556340546,0.00171731302665016,0.014033700030489234
0.000775936491865558,0.000399801756158838,0.009663044236690841,0.0,0.000178975458077961,8.56747638711424e-06,2.31627071330025e-05,0.0,0.0,0.00129337866666435,0.0016865213910439,0.014029388184021566
0.000764331287257886,0.000336681664403102,0.009639022930854559,9.38261016562769e-06,0.00019928466855405802,8.43525747939344e-06,2.1899370327484198e-05,0.0,0.0,0.00141851671938376,0.0016532886211061198,0.01405084312953199
0.0007527015022128849,0.000282141586897694,0.0096107407647456,0.0,0.00022318905570838798,7.91444052650679e-06,2.05445025948243e-05,0.0,1.01977064729861e-05,0.00155694989254567,0.0016181122300229,0.014082491681727453
0.0007404517842190519,0.000235820429312423,0.00957893423792854,9.08005551101437e-06,0.000250005760616825,7.90542334068114e-06,1.9539778474289802e-05,0.0,0.0,0.00170488979290855,0.00158634433180726,0.014132971594118637
0.000728887325427701,0.000198096069630969,0.00954213843510163,0.0,0.000278765963471665,7.912128834487959e-06,1.85139930684177e-05,0.0,0.0,0.0018590520096461898,0.00155528854955684,0.0141886544747379
0.000717794681077531,0.000166301456848834,0.009502706113973441,0.0,0.000310692831942704,7.56399468588322e-06,1.76801857822178e-05,0.0,0.0,0.00202326011674245,0.00152478911195112,0.014270788493004182
0.000706389114779666,0.000140332901699282,0.00945966563157041,0.0,0.00034581048361647597,6.978474371449679e-06,1.67660362303045e-05,0.0,0.0,0.00219593927202764,0.00149273946581551,0.014364621380110737
0.0006950365535257,0.000118400629532268,0.00941598479388151,0.0,0.000384062290584956,0.0,1.60519928081539e-05,0.0,0.0,0.0023819797308074603,0.0014618037610589802,0.01447331975219903
0.000683652062539524,0.000100487899400485,0.009367930071486091,0.0,0.00042816694250265297,0.0,1.5437570036614003e-05,0.0,0.0,0.00258748873451669,0.0014325373826274,0.014615700663109455
0.0006718440579997321,8.563062923247109e-05,0.00931109583628974,0.0,0.00047716959418987997,0.0,1.45361547841618e-05,0.0,0.0,0.00280511170229606,0.00140474657886336,0.014770134553655407
0.0006609904600586219,7.2513251974252e-05,0.009252560426611229,0.0,0.0005305707756045099,6.7386577662236504e-06,1.3969532252187399e-05,0.0,0.0,0.00303651535232413,0.00137656347255407,0.014950421929145224
0.000650020975991815,6.21317209221204e-05,0.00919588688587648,0.0,0.000591148966671182,0.0,1.3372317241504401e-05,0.0,0.0,0.00329127252712892,0.00134711787168973,0.015150951265521753
0.0006392010257279861,5.402529472492e-05,0.00913803885729399,0.0,0.0006564738055585419,0.0,1.24181897739938e-05,0.0,0.0,0.0035722466384659705,0.00131820919609321,0.015390613007638611
0.000628354526777385,4.56387755382378e-05,0.009071332214779659,0.0,0.0007269303962162071,0.0,1.2235706031425e-05,0.0,0.0,0.00388212492157644,0.0012891262302128698,0.015655742771132224
0.0006175527896706731,3.89552433019757e-05,0.00899715105586381,0.0,0.00080680662279175,0.0,1.20942858100518e-05,0.0,0.0,0.00422810187085751,0.0012590902053854801,0.015959752073681253
0.000606267141331691,3.37925388800522e-05,0.00892214257500124,0.0,0.000895068677837202,0.0,1.0957054519071302e-05,0.0,0.0,0.00460276033920213,0.00122922337982657,0.016300211706597956
0.000595649833012257,2.89771298242531e-05,0.00885083029970688,0.0,0.000991088041761645,0.0,1.01898712936923e-05,0.0,0.0,0.005004885282346071,0.0012045314283556,0.016686151886300397
0.000585176310586876,2.5637479893398198e-05,0.0087736592191391,0.0,0.00109678430409653,0.0,9.93094751540587e-06,0.0,0.0,0.00543744181200651,0.0011811022458652,0.01710973231910302
0.0005750037616436111,2.25157973141462e-05,0.00869427149096295,0.0,0.0012150161161324,0.0,9.87527548537343e-06,0.0,0.0,0.00589007860339318,0.00115455127242738,0.01756131231735904
0.000564689290612184,1.95457310645648e-05,0.00861388489132307,0.0,0.0013454997553143302,0.0,9.484553420960691e-06,0.0,0.0,0.0063496441603876205,0.00112939201938574,0.01803214040150847
0.000554247341776413,1.7050601794298097e-05,0.00852681154213795,0.0,0.00149167091960779,0.0,9.01621324220855e-06,0.0,0.0,0.00681809265380802,0.0011047292769992,0.01852161854936588
0.000543804089132485,1.4905424001725198e-05,0.00843498356775071,0.0,0.00165411356417762,0.0,8.83076661351622e-06,0.0,0.0,0.00726540313058537,0.00107853580834347,0.019000576350604897
0.000533901405999958,1.32368898071159e-05,0.00834999481201725,0.0,0.00182877767087032,0.0,8.6875730291494e-06,0.0,0.0,0.00766250877766262,0.00105459098903081,0.019451698118417224
0.000524119172459263,1.13038149604311e-05,0.00825788479475837,0.0,0.00201809347972637,0.0,7.98104495149783e-06,0.0,0.0,0.008000209667623121,0.00103050004776315,0.019850092022242204
0.000513885239469231,9.837478663598989e-06,0.00816360861581523,0.0,0.0022209998072811802,0.0,0.0,0.0,0.0,0.00824262098315155,0.0010074658024415198,0.020158417926822308
0.000504363984345417,9.38392519408037e-06,0.008070674568675459,0.0,0.00243417391470302,0.0,0.0,0.0,0.0,0.00838610471758832,0.000987111024045328,0.020391812134551622
0.000494894873329588,0.0,0.007967419195950459,0.0,0.0026670302439866104,0.0,0.0,0.0,0.0,0.00840641418502362,0.000962561004914398,0.020498319503204677
0.000484795825252841,7.626769423088921e-06,0.00786639983383447,0.0,0.00291624495381239,0.0,0.0,0.0,0.0,0.0082815195137041,0.0009386923785221381,0.020495279274549028
0.00047531225928895595,0.0,0.007765177291025641,0.0,0.00317207432740956,0.0,6.80488020615167e-06,0.0,0.0,0.00802111119293231,0.000917389624281306,0.020357869575143923
0.00046592776975460596,0.0,0.0076581860869981404,0.0,0.00344278422545319,0.0,0.0,0.0,0.0,0.007626694919231809,0.000895967543885248,0.02008956054532299
0.00045679958352755194,0.0,0.007556893530648391,0.0,0.0037375112729825205,0.0,0.0,0.0,0.0,0.00712568037908775,0.000875369619595693,0.019752254385841907
0.000447633815110728,0.0,0.0074555703294899404,0.0,0.004056962252611471,0.0,0.0,0.0,0.0,0.0065380710430449395,0.0008563017310543009,0.01935453917131138
0.00043867999590447405,0.0,0.0073446655655971796,0.0,0.00441478552978937,0.0,0.0,0.0,0.0,0.00586145289410828,0.0008356324079759309,0.018895216393375235
0.000429487458269093,0.0,0.00723780676799285,0.0,0.00481613349498299,0.0,0.0,0.0,0.0,0.0051660552083492,0.000812907571032884,0.018462390500627014
0.000420778226552877,0.0,0.00712432341008,0.0,0.00525072966690923,0.0,0.0,0.0,0.0,0.004501745685845679,0.000794767520932412,0.0180923445103202
0.00041201845481995497,0.0,0.00701364769996618,0.0,0.00573629504076406,0.0,0.0,0.0,0.0,0.00386842572084279,0.000776451003159439,0.017806837919552423
0.00040353637858007795,0.0,0.0069051840109293295,0.0,0.0062727881627862294,0.0,0.0,0.0,0.0,0.00329613382011953,0.000756664736591259,0.017634307109006424
0.00039520404755153396,0.0,0.0067908380070848704,0.0,0.00686058962127799,0.0,0.0,0.0,0.0,0.00279399102842657,0.000737232853368693,0.017577855557709656
0.000386730068849713,0.0,0.0066765782787711605,0.0,0.00752269575634329,0.0,0.0,0.0,0.0,0.00235291192918308,0.000718877287838384,0.01765779332098563
0.00037819630565876097,0.0,0.00656266219110783,0.0,0.008234930046789029,0.0,0.0,0.0,0.0,0.00198219450075003,0.0007005914620197349,0.017858574506325386
0.000369856782976743,0.0,0.00644995239306707,0.0,0.00898104280660776,0.0,0.0,0.0,0.0,0.0016772778425920198,0.000684117125618303,0.018162246950861893
0.00036211675778001403,0.0,0.00633785223744676,0.0,0.009772871683434109,0.0,0.0,0.0,0.0,0.00141789985007746,0.000669428644689854,0.018560169173428197
0.00035437933462164397,0.0,0.00622177739784684,0.0,0.0105883836817628,0.0,0.0,0.0,0.0,0.00119986238857285,0.0006504462476535509,0.019014849050457684
0.00034651165424411296,0.0,0.00610879056190144,0.0,0.0114207533290994,0.0,0.0,0.0,0.0,0.00101921013315956,0.0006340780804012451,0.019529343758805755
0.00033882236432412796,0.0,0.00599497498511238,0.0,0.0122855271506852,0.0,0.0,0.0,0.0,0.000862130680409403,0.000619086521991229,0.02010054170252234
0.000331044878612354,0.0,0.0058756891179034395,0.0,0.0131394185021062,0.0,0.0,0.0,0.0,0.0007305295549006651,0.0006018434520861031,0.02067852550560876
0.000323730303883651,0.0,0.00575986834487265,0.0,0.0139322739581278,0.0,0.0,0.0,0.0,0.0006230285792956991,0.000587183143755427,0.021226084329935228
0.000316604990966919,0.0,0.00564564488535238,0.0,0.0146550896645432,0.0,0.0,0.0,0.0,0.0005298401967681691,0.000571631822349177,0.021718811559979845
0.000309665603697031,0.0,0.00553848056647327,0.0,0.015229625096044998,0.0,0.0,0.0,0.0,0.00045013231680229805,0.000556297357193243,0.022084200940210845
0.000302638363508995,0.0,0.005431984862841571,0.0,0.0155642552092821,0.0,0.0,0.0,0.0,0.00038300421161623196,0.00054287053846671,0.022224753185715606
0.000295746153279003,0.0,0.0053175650247704,0.0,0.0155734593349722,0.0,0.0,0.0,0.0,0.00032794457073534304,0.000529193292472359,0.02204390837622931
0.000289069464332608,0.0,0.00520581799381971,0.0,0.015160083870915,0.0,0.0,0.0,0.0,0.000281274279226436,0.000514412456172586,0.021450658064466336
0.000282181036422997,0.0,0.00510018831754265,0.0,0.0143108091149268,0.0,0.0,0.0,0.0,0.000240553450048854,0.000501410056001238,0.020435141974942537
0.000275851021294172,0.0,0.004992142251066821,0.0,0.013105245506817,0.0,0.0,0.0,0.0,0.00020636016515515,0.000489301094068688,0.01906890003840183
0.000269692730701508,0.0,0.00488780065872137,0.0,0.011641173023678002,0.0,0.0,0.0,0.0,0.00017677795242094499,0.00047633364696709503,0.017451778012488917
0.000263584421882469,0.0,0.00478648884467178,0.0,0.0100639741316942,0.0,0.0,0.0,0.0,0.00015293141743737,0.000464214849177516,0.015731193664863335
0.00025760962349047995,0.0,0.0046802547508822895,0.0,0.00851457095721287,0.0,0.0,0.0,0.0,0.000132773527427082,0.000452924749274884,0.014038133608287606
0.000251699113212411,0.0,0.00457766886623232,0.0,0.007098535538209,0.0,0.0,0.0,0.0,0.00011498487919604299,0.000440037255992412,0.012482925652842187
0.000245640617203812,0.0,0.00447233192183716,0.0,0.0058358501762137294,0.0,0.0,0.0,0.0,9.91169921118167e-05,0.000428148899271774,0.011081088606638293
0.000239731454516535,0.0,0.00437071557387226,0.0,0.00477530609817006,0.0,0.0,0.0,0.0,8.60994731690564e-05,0.000417658248301747,0.009889510848029658
0.00023413940135849702,0.0,0.00427538896852348,0.0,0.00394124960674883,0.0,0.0,0.0,0.0,7.628694379228671e-05,0.000407069212336147,0.008934134132759241
0.000228604426617313,0.0,0.0041765075717827204,0.0,0.00325378716964891,0.0,0.0,0.0,0.0,6.72015816548021e-05,0.000395483566455777,0.008121584316159522
0.000223074728164533,0.0,0.0040835990100105395,0.0,0.00268530435685297,0.0,0.0,0.0,0.0,5.85669892044405e-05,0.000385344485854848,0.007435889570087331
0.000218097912155162,0.0,0.003990441368492721,0.0,0.00222669857954132,0.0,0.0,0.0,0.0,5.12629294581183e-05,0.000375473416607987,0.006861974206255308
0.000212956473872003,0.0,0.00389497346360205,0.0,0.0018512573235799899,0.0,0.0,0.0,0.0,4.5029820572079705e-05,0.00036516704000628703,0.006369384121632409
0.000207598934014973,0.0,0.00380097883190655,0.0,0.00154155877273486,0.0,0.0,0.0,0.0,3.88425717455025e-05,0.000355906301480292,0.005944885411882177
